TLA NAME,CRASH ROAD,CRASH DIST,CRASH DIRN,INTSN,SIDE ROAD,CRASH ID,CRASH DATE,CRASH DOW,CRASH TIME,MVMT,VEHICLES,CAUSES,OBJECTS STRUCK,ROAD CURVE,ROAD WET,LIGHT,WTHRa,JUNC TYPE,TRAF CTRL,ROAD MARK,SPD LIM,CRASH FATAL CNT,CRASH SEV CNT,CRASH MIN CNT,PERS AGE1,PERS AGE2,EASTING,NORTHING,latitude,longitude
Wellington City,1N/1076/4.126,, ,I,CALEDONIA ST,201056808,1/12/10,Wed,1940,JC,XW24,302A ,,R,D,B ,F ,T,G,C,70,0,0,0,,,1751424,5424061,-41.32071215,174.8092497
Wellington City,1N/1076/4.131,, ,I,CALEDONIA ST,201056532,8/10/10,Fri,2020,GC,XN1C,171B ,,R,D,DO,F ,T,G,C,70,0,0,0,,,1751424,5424061,-41.32071215,174.8092497
Wellington City,1N/1076/4.141,, ,I,CALEDONIA ST,201051022,18/02/10,Thu,2025,JA,VS1C,602A 302B 375B ,,R,W,DO,H ,T,G,R,70,0,0,0,,,1751424,5424061,-41.32071215,174.8092497
Wellington City,1N/1076/4.147,, ,I,CALEDONIA ST,201053940,5/08/10,Thu,1249,KB,VN1P,302B 375B ,,R,D,B ,F ,T,G,C,70,0,0,0,,,1751424,5424061,-41.32071215,174.8092497
Wellington City,2/962/12.887,200,W, ,HOROKIWI ROAD,201052307,27/05/10,Thu,902,FD,CW1C,181A 331A 801 ,,R,W,O ,F , ,N,R,100,0,0,0,,,1755027,5434378,-41.22714257,174.8496533
Wellington City,2/962/12.897,200,S, ,HOROKIWI ROAD,201012796,7/09/10,Tue,1940,FD,CN1CC4,331A 822 ,,E,D,DO,F , ,N,R,100,0,0,1,,,1755021,5434389,-41.22704469,174.8495789
Wellington City,2/962/12.897,200,W, ,HOROKIWI ROAD,201055248,6/10/10,Wed,1822,FD,TE1CC,181A ,,E,D,TF,F , ,N, ,100,0,0,0,,,1755021,5434389,-41.22704469,174.8495789
Wellington City,2/962/12.996,300,S, ,HOROKIWI ROAD,201054306,2/06/10,Wed,1856,FD,VS1C,181A 191B ,,R,D,DO,F , ,N,C,100,0,0,0,,,1754932,5434348,-41.22743087,174.848528
Wellington City,2/962/12.996,300,S, ,HOROKIWI ROAD,201050978,9/03/10,Tue,1525,FD,CN1C,331A 351A ,,R,D,B ,F , ,N,C,100,0,0,0,,,1754926,5434359,-41.22733298,174.8484536
Wellington City,2/962/13.076,380,W, ,HOROKIWI ROAD,201012595,13/08/10,Fri,2005,CC,CN1,135A 330A 823 901 ,G,R,W,DO,H , ,N,R,100,0,0,1,,,1754849,5434335,-41.2275638,174.8475415
Wellington City,2/962/13.146,450,S, ,HOROKIWI ROAD,201013537,26/11/10,Fri,849,FD,VS1T4,181A 191B 181C ,,R,D,B ,F , ,N,R,100,0,0,1,,,1754789,5434303,-41.22786338,174.8468341
Wellington City,2/962/13.196,500,W, ,HOROKIWI ROAD,201055618,8/11/10,Mon,1400,QG,TW1C,682A ,,R,D,O ,F , ,N,C,100,0,0,0,,,1754741,5434288,-41.22800761,174.8462654
Wellington City,2/962/13.277,1100,S, ,PETONE ON SBD,201056456,5/10/10,Tue,1056,DA,CS1,358A 402A ,G,E,D,B ,F , ,N,R,100,0,0,0,,,1754664,5434264,-41.22823841,174.8453533
Wellington City,2/962/13.296,600,S, ,HOROKIWI ROAD,201054290,18/08/10,Wed,833,FD,TS1T,331A 363A 902 ,,R,D,B ,F , ,N,R,100,0,0,0,,,1754646,5434258,-41.22829587,174.8451401
Wellington City,2/962/13.371,500,E, ,SERVICE STN NTH,201054874,13/08/10,Fri,2030,FD,CE1C,331A 352A 402A ,,E,W,DO,S , ,N,R,100,0,0,0,,,1754569,5434246,-41.22841863,174.8442249
Wellington City,2/962/13.477,1300,W, ,PETONE ON SBD,201053969,6/08/10,Fri,915,FD,VW1C,331A ,,E,D,B ,F , ,N,R,100,0,0,0,,,1754483,5434183,-41.22900225,174.8432152
Wellington City,2/962/13.487,800,W, ,HOROKIWI ROAD,201053297,27/05/10,Thu,900,FD,CS1CCC,181A 181D ,,R,W,O ,L , ,N,R,100,0,0,0,,,1754468,5434170,-41.22912216,174.8430397
Wellington City,2/962/13.687,1000,S, ,HOROKIWI ROAD,201051913,22/04/10,Thu,821,FD,VS14,331A 352A ,,R,D,B ,F , ,N,R,100,0,0,0,,,1754341,5434018,-41.23051489,174.8415635
Wellington City,2/962/13.697,1000,S, ,HOROKIWI ROAD,201054564,27/07/10,Tue,920,FD,CN1T,111A ,,M,D,B ,F , ,N,R,100,0,0,0,,,1754335,5434028,-41.230426,174.8414894
Wellington City,2/962/13.768,1600,S, ,PETONE ON SBD,201051587,20/04/10,Tue,900,FD,TS1C,181A ,,R,D,B ,F , ,N,C,100,0,0,0,,,1754284,5433960,-41.23104795,174.8408984
Wellington City,2/962/13.82,50,E, ,SERVICE STN NTH,201012652,14/08/10,Sat,2327,DB,CN1,102A 111A 150A 514A 517A ,CG,M,D,DO,F , ,N,R,100,0,0,1,,,1754244,5433944,-41.23119963,174.8404254
Wellington City,2/962/13.896,1200,W, ,HOROKIWI ROAD,201053551,22/07/10,Thu,1928,FD,CE14,132A 135A 801 ,,E,W,DO,L , ,N,R,100,0,0,0,,,1754177,5433908,-41.23153652,174.8396354
Wellington City,2/962/14.047,1350,W, ,HOROKIWI ROAD,201013283,19/11/10,Fri,1130,FF,VE1B,331A 353A ,,E,D,B ,F , ,N,R,100,0,1,0,,,1754039,5433850,-41.23208499,174.8380043
Wellington City,2/962/14.196,1500,W, ,HOROKIWI ROAD,201050540,27/01/10,Wed,1640,FD,4N1VC,112A 181A 112C 181C ,,R,D,B ,F , ,N,R,100,0,0,0,,,1753925,5433755,-41.232962,174.8366686
Wellington City,2/962/14.297,1600,S, ,HOROKIWI ROAD,201054792,3/09/10,Fri,2005,QG,TE14C,682A 198B ,YY,R,W,DO,LS, ,N,R,100,0,0,0,,,1753858,5433680,-41.23364999,174.8358885
Wellington City,2/962/14.331,100,S, ,SERVICE STN STH,201054302,31/07/10,Sat,530,AA,CN1C,112A 159A ,,R,D,TO,F , ,N,R,100,0,0,0,,,1753836,5433655,-41.23387926,174.8356324
Wellington City,2/962/14.331,100,S, ,SERVICE STN STH,201056033,15/11/10,Mon,1546,FD,4N1VC,181A 191B 181C 915 ,,R,D,B ,F , ,N,R,100,0,0,0,,,1753836,5433655,-41.23387926,174.8356324
Wellington City,2/962/14.43,200,W, ,SERVICE STN STH,201053126,3/06/10,Thu,1907,AD,CE1,133A 160A ,CG,R,W,O ,L , ,N,R,80,0,0,0,,,1753766,5433584,-41.2345318,174.8348154
Wellington City,2/962/14.431,200,S, ,SERVICE STN STH,201054007,30/07/10,Fri,908,FD,VS1C,132A 181A ,G,R,D,B ,F , ,N,C,100,0,0,0,,,1753766,5433584,-41.2345318,174.8348154
Wellington City,2/962/14.537,1850,S, ,HOROKIWI ROAD,201052707,6/05/10,Thu,755,FD,CS1CC,112A 181A ,,R,D,B ,F , ,N,R,100,0,0,0,,,1753687,5433496,-41.2353391,174.8338953
Wellington City,2/962/14.559,1800,N, ,NGAURANGA ON NBD,201052320,11/01/10,Mon,1930,DA,CS1,103A ,G,E,D,O ,F , ,N,R,100,0,0,0,,,1753671,5433481,-41.23547719,174.8337083
Wellington City,2/962/14.687,2000,S, ,HOROKIWI ROAD,201053307,10/04/10,Sat,955,DA,CS1,412A ,G,E,D,B ,F , ,N,R,100,0,0,0,,,1753568,5433404,-41.23619,174.8324992
Wellington City,2/962/14.696,2000,S, ,HOROKIWI ROAD,201055879,18/08/10,Wed,1745,FD,CS1C,331A 350A ,,R,D,DO,F , ,N,C,100,0,0,0,,,1753568,5433404,-41.23619,174.8324992
Wellington City,2/962/14.741,1000,E, ,HUTT ON NBD,201053997,12/08/10,Thu,700,AD,CE1C,150A 357A 401A ,G,R,D,B ,F , ,N,C,100,0,0,0,,,1753526,5433387,-41.23635103,174.8320025
Wellington City,2/962/14.97,2000,N, ,SH 1N,201054025,6/07/10,Tue,310,AA,TN1C,143A 158A 372A ,,R,W,DN,F , ,N,R,100,0,0,0,,,1753342,5433252,-41.23760138,174.8298419
Wellington City,2/962/14.996,2300,S, ,HOROKIWI ROAD,201054168,17/07/10,Sat,1940,CB,CS1C,137A 372B ,G,R,W,DO,L , ,N,R,100,0,0,0,,,1753327,5433226,-41.23783831,174.8296695
Wellington City,2/962/15.027,400,S, ,WEIGH PIT,201050418,11/01/10,Mon,910,CB,VN1,406A 687A ,C,R,D,O ,F , ,N,R,100,0,0,0,,,1753296,5433217,-41.23792521,174.829302
Wellington City,2/962/15.13,900,S, ,SERVICE STN STH,201011314,18/02/10,Thu,715,AG,VW1M,159A 137B 191B ,,R,W,O ,L , ,N,R,100,0,0,1,,,1753212,5433156,-41.23849033,174.8283154
Wellington City,2/962/15.341,400,N, ,HUTT ON NBD,201054872,17/09/10,Fri,1615,FD,4N1CCC,112A 331A 181B 181C 112 ,,R,W,O ,L , ,N,R,100,0,0,0,,,1753054,5433017,-41.2397717,174.8264657
Wellington City,2/962/15.359,1000,E, ,NGAURANGA ON NBD,201051169,11/03/10,Thu,1023,AA,XS1V,112A 197A 191B ,,R,D,B ,F , ,N,R,100,0,0,0,,,1753039,5432992,-41.23999962,174.8262931
Wellington City,2/962/15.367,1000,N, ,NGAURANGA ON NBD,201056486,5/11/10,Fri,1209,DA,CS1,136A 650A ,G,E,D,B ,F , ,N,R,100,0,0,0,,,1753039,5432992,-41.23999962,174.8262931
Wellington City,2/962/15.469,1500,N, ,SH 1N,201052554,30/05/10,Sun,1427,CC,CN1,402A 621A 630A ,G,R,D,B ,F , ,N,R,100,0,0,0,,,1752952,5432940,-41.24048425,174.8252684
Wellington City,2/962/15.741,, ,I,HUTT ON NBD,201053591,20/07/10,Tue,1700,KA,VE1V,381B ,,R,D,B ,F ,Y,N,N,80,0,0,0,,,1752729,5432784,-41.24193091,174.8226475
Wellington City,2/962/15.967,1000,N, ,SH 1N,201056429,11/11/10,Thu,730,CA,MS1,132A 402A ,,R,D,B ,F , ,N,R,100,0,0,0,,,1752554,5432639,-41.24326943,174.8205964
Wellington City,2/962/16.059,300,E, ,NGAURANGA ON NBD,201051129,11/03/10,Thu,859,AC,CS1M,372A ,,R,D,B ,F , ,N,R,100,0,0,0,,,1752472,5432581,-41.24380708,174.8196327
Wellington City,2/962/16.129,230,N, ,NGAURANGA ON NBD,201012115,19/05/10,Wed,1624,FD,CW1CV,181A 331A 801 ,G,R,W,O ,F , ,N,C,100,0,0,1,,,1752415,5432541,-41.24417796,174.8189628
Wellington City,2/962/16.167,200,N, ,NGAURANGA ON NBD,201013674,9/12/10,Thu,1536,FD,CS1CC4,181A 181B 191B 191C 381D ,,R,D,B ,F , ,N,N,100,0,0,1,,,1752391,5432522,-41.24435355,174.8186813
Wellington City,2/962/16.267,100,E, ,NGAURANGA ON NBD,201055942,20/10/10,Wed,1700,FA,CW1C,386A ,,R,D,O ,F , ,N,R,100,0,0,0,,,1752316,5432457,-41.2449529,174.8178028
Wellington City,2/962/16.359,, ,I,NGAURANGA ON NBD,201012112,4/06/10,Fri,1419,FD,CS1C,331A ,,E,D,B ,F ,T,N, ,100,0,0,1,,,1752244,5432387,-41.24559669,174.8169614
Wellington City,2/962/16.359,, ,I,NGAURANGA ON NBD,201052312,16/04/10,Fri,212,AC,CS1C,191A 372A 402A ,,R,D,DO,F ,T,N,C,100,0,0,0,,,1752244,5432387,-41.24559669,174.8169614
Wellington City,2/962/16.367,, ,I,NGAURANGA ON NBD,201012801,26/05/10,Wed,1052,FD,MS1C,101A 331A 817 ,,R,W,O ,L ,T,N,R,100,0,1,0,,,1752244,5432387,-41.24559669,174.8169614
Wellington City,2/962/16.467,100,S, ,NGAURANGA ON NBD,201053347,30/01/10,Sat,2259,CB,CS1,330A 404A ,G,R,D,DO,F , ,N,C,100,0,0,0,,,1752171,5432318,-41.24623166,174.8161078
Wellington City,2/962/16.47,500,S, ,HUTT ROAD,201056795,21/11/10,Sun,2009,DB,CS1,137A ,G,E,W,O ,L , ,N,R,100,0,0,0,,,1752164,5432327,-41.24615195,174.8160221
Wellington City,2/962/16.47,500,N, ,SH 1N,201011728,21/04/10,Wed,1720,AA,CN1M,372A 151B 370B ,,R,D,O ,F , ,N,C,100,0,0,1,,,1752164,5432327,-41.24615195,174.8160221
Wellington City,2/962/16.647,320,N, ,SH 1N,201055292,12/09/10,Sun,258,FA,CS1X,181A 386A ,,R,W,DO,L , ,N,R,100,0,0,0,,,1752039,5432197,-41.2473459,174.8145634
Wellington City,2/962/16.657,310,N, ,SH 1N,201051592,16/04/10,Fri,850,FA,CS1C,181A 386A ,,R,D,O ,F , ,N,C,100,0,0,0,,,1752031,5432191,-41.24740142,174.8144694
Wellington City,2/962/16.667,300,N, ,SH 1N,201054292,3/06/10,Thu,853,FD,MS1C,181A 402A 191B ,,R,W,O ,L , ,N,R,100,0,0,0,,,1752023,5432185,-41.24745695,174.8143755
Wellington City,2/962/16.73,240,N, ,SH 1N,201054583,10/09/10,Fri,1736,FD,CN1C,181A ,,R,D,TF,F , ,N,R,100,0,0,0,,,1751968,5432157,-41.24771938,174.8137264
Wellington City,2/962/16.767,200,N, ,SH 1N,201053044,1/06/10,Tue,1618,FA,CS1C,112A 181A ,,R,W,O ,F , ,N,C,100,0,0,0,,,1751946,5432122,-41.24803863,174.8134726
Wellington City,2/962/16.87,100,N, ,SH 1N,201056282,14/12/10,Tue,1649,FD,CN1V4,331A 353A ,,R,D,O ,F , ,N,C,100,0,0,0,,,1751858,5432069,-41.24853234,174.8124361
Wellington City,ABEL SMITH ST,25,E, ,CUBA ST,201111316,11/02/11,Fri,1414,NA,XW1E,712B 713B ,,R,D,B ,F , ,N,C,50,0,1,0,21,,1748557,5426828,-41.29633294,174.7743343
Wellington City,ABEL SMITH ST,10,W, ,TARANAKI ST,201113148,25/11/11,Fri,1650,NC,CN1E,711B 712B ,,R,D,B ,F ,T,S,C,50,0,0,1,46,,1748712,5426759,-41.29692564,174.7762016
Wellington City,ABEL SMITH ST,40,W, ,VICTORIA ST,201150535,30/01/11,Sun,1300,MO,CE1C,371A ,M,R,D,B ,F , ,N,N,50,0,0,0,,,1748328,5426934,-41.2954207,174.7715746
Wellington City,ABEL SMITH ST,, ,I,VICTORIA ST,201150542,1/02/11,Tue,2345,LB,CW1C,303B ,,R,D,DO,F ,X,T,C,50,0,0,0,,,1748365,5426917,-41.29556695,174.7720204
Wellington City,ACCESS ROAD,, ,A,ANZ TERMINAL,201112920,30/06/11,Thu,1700,NB,XN1E,306A 376A ,,R,W,TO,L , ,N,X,20,0,0,1,34,,1751640,5422985,-41.33035902,174.8120978
Wellington City,ACCESS ROAD,80,N, ,BUNNY ST,201150772,7/03/11,Mon,1945,MO,TE1X,371A ,Q,R,D,TF,F , ,N,N,50,0,0,0,,,1749081,5428682,-41.27954397,174.7801361
Wellington City,ACCESS ROAD,250,S, ,STEWART DUFF DRIVE,201152414,15/04/11,Fri,1850,PA,VN1E,129A 357A ,,R,D,TO,F , ,N,R,30,0,0,0,,,1751651,5423097,-41.32934859,174.8122012
Wellington City,ACCESS ROAD,, ,A,WELLINGTON AIR TERMINAL,201150846,8/03/11,Tue,1600,FA,VN1X,181A ,,R,D,B ,F , ,N,C,50,0,0,0,,,1751652,5423153,-41.32884423,174.8121992
Wellington City,ADELAIDE ROAD,, ,I,AKATEA ST,201150707,23/02/11,Wed,1320,KB,CS1C,303B 375B ,,R,D,B ,F ,T,N,C,50,0,0,0,,,1748565,5423875,-41.32291858,174.7751511
Wellington City,ADELAIDE ROAD,, ,I,BRITOMART ST,201113152,3/12/11,Sat,1000,HA,CS1C,322A 334A ,X,R,D,O ,F ,X,T,C,50,0,0,1,,,1748579,5424122,-41.32069216,174.7752579
Wellington City,ADELAIDE ROAD,60,N, ,COLOMBO ST,201150703,7/02/11,Mon,2009,EA,CN1C,129A 137A ,M,R,D,B ,F , ,N,C,50,0,0,0,,,1748713,5425132,-41.31157402,174.7766112
Wellington City,ADELAIDE ROAD,100,S, ,COLOMBO ST,201154023,25/09/11,Sun,1412,BE,CS1CC,125A 130A 501A ,,R,D,O ,L , ,N,C,50,0,0,0,,,1748674,5424977,-41.31297674,174.7761834
Wellington City,ADELAIDE ROAD,, ,I,DAWSON ST,201111701,3/04/11,Sun,1915,DC,CW2,402A 427A ,FH,R,D,DO,F ,T,G,C,50,0,0,1,,,1748563,5423850,-41.32314403,174.7751333
Wellington City,ADELAIDE ROAD,20,N, ,DOUGLAS ST,201152001,3/06/11,Fri,1515,MO,XN1M,371A ,M,R,D,B ,F , ,N,C,50,0,0,0,,,1748978,5426182,-41.30207155,174.7795184
Wellington City,ADELAIDE ROAD,20,N, ,DRUMMOND ST,201112548,25/08/11,Thu,910,EE,SN1CC,330B 374B ,M,R,D,B ,F , ,N,C,50,0,1,0,,44,1748898,5425863,-41.30495841,174.7786414
Wellington City,ADELAIDE ROAD,50,N, ,DRUMMOND ST,201112940,29/10/11,Sat,950,CC,MS1,112A 130A 807 ,F,R,W,O ,L , ,N,C,50,0,0,1,,,1748905,5425893,-41.30468701,174.7787176
Wellington City,ADELAIDE ROAD,80,S, ,HALL ST,201111853,14/04/11,Thu,1240,KA,CS1P,308B 377B 839 929 ,,R,D,O ,F ,D,N,C,50,0,0,1,,,1748722,5425168,-41.31124824,174.7767099
Wellington City,ADELAIDE ROAD,200,S, ,HALL ST,201154642,18/09/11,Sun,1545,EA,CN1C,129A 507A ,M,R,D,O ,F , ,N,C,50,0,0,0,,,1748693,5425052,-41.31229798,174.7763919
Wellington City,ADELAIDE ROAD,50,N, ,HOSPITAL ROAD,201151067,12/03/11,Sat,1345,EA,CN1C,129A ,M,R,D,B ,F , ,N,C,50,0,0,0,,,1748875,5425773,-41.30577296,174.7783888
Wellington City,ADELAIDE ROAD,15,S, ,HOSPITAL ROAD,201152408,5/04/11,Tue,1720,AC,CS1C,101A 128A ,,R,D,O ,F , ,N,C,50,0,0,0,,,1748859,5425710,-41.30634312,174.7782131
Wellington City,ADELAIDE ROAD,, ,I,HOSPITAL ROAD,201154175,11/09/11,Sun,1932,HA,CW24,330A 334A 330B 334B ,,R,D,O ,F ,T,T,C,50,0,0,0,,,1748862,5425724,-41.30621652,174.7782455
Wellington City,ADELAIDE ROAD,5,N, ,JOHN ST,201153145,29/07/11,Fri,1335,FD,CN1CC,331A ,,R,D,B ,F ,X,T,C,50,0,0,0,,,1748833,5425613,-41.30722125,174.7779264
Wellington City,ADELAIDE ROAD,15,S, ,JOHN ST,201111313,10/02/11,Thu,1704,CB,SN1,130A ,,R,D,B ,F ,X,T,C,50,0,1,0,,33,1748828,5425593,-41.30740224,174.7778716
Wellington City,ADELAIDE ROAD,, ,I,JOHN ST,201150464,7/01/11,Fri,1540,JA,CN1C,322A ,,E,D,B ,F ,X,T,P,50,0,0,0,,,1748832,5425608,-41.30726645,174.7779157
Wellington City,ADELAIDE ROAD,, ,I,JOHN ST,201111147,10/02/11,Thu,1700,FE,SN1C,181A ,,R,D,B ,F ,X,T,C,50,0,0,1,,,1748832,5425608,-41.30726645,174.7779157
Wellington City,ADELAIDE ROAD,100,S, ,LAVAUD ST,201150763,15/03/11,Tue,1850,KB,CN1CC,308A 929 ,M,R,W,O ,L ,D,N,C,50,0,0,0,,,1748552,5423687,-41.32461361,174.7750417
Wellington City,ADELAIDE ROAD,, ,I,LUXFORD ST,201150765,15/03/11,Tue,810,GO,CN1C,137A 386A ,,R,D,B ,F ,T,T,C,50,0,0,0,,,1748584,5424215,-41.31985392,174.7752949
Wellington City,ADELAIDE ROAD,, ,I,RIDDIFORD ST,201150377,13/02/11,Sun,1110,FC,CN1C,181A 191B ,,R,D,B ,F ,X,T,C,50,0,0,0,,,1748832,5425608,-41.30726645,174.7779157
Wellington City,ADELAIDE ROAD,30,S, ,RUGBY ST,201150665,7/03/11,Mon,1715,JA,CN1C,200B 308B 377B 924 ,,R,D,O ,F ,D,N,P,50,0,0,0,,,1748998,5426255,-41.30141061,174.7797394
Wellington City,ADELAIDE ROAD,30,S, ,SH 1N RUGBY,201112048,5/05/11,Thu,850,EE,SN1C,330B 525B ,Q,R,D,O ,F ,T,T,P,50,0,0,1,,32,1748998,5426255,-41.30141061,174.7797394
Wellington City,ADELAIDE ROAD,70,N, ,STOKE ST N,201113279,8/12/11,Thu,1520,KA,SN1C,110A 204A 378B ,,R,D,B ,F , ,N,C,50,0,0,1,,,1748667,5424951,-41.31321212,174.7761062
Wellington City,ADELAIDE ROAD,100,N, ,STOKE ST N,201152897,24/06/11,Fri,1922,EA,4S1CC,103A ,M,R,D,DO,F , ,N,C,50,0,0,0,,,1748675,5424980,-41.31294955,174.7761946
Wellington City,AGRA CRESCENT,40,N, ,GANGES ROAD,201150520,24/02/11,Thu,1943,EC,TS1C,330A 820 ,X,E,D,B ,F , ,N,C,50,0,0,0,,,1750074,5432362,-41.24622748,174.7910819
Wellington City,AHURIRI ST,50,S, ,TUKANAE ST,201150012,11/01/11,Tue,2049,EA,CS1C,103A ,M,R,D,TF,F , ,N,C,50,0,0,0,,,1752252,5422489,-41.33470924,174.8195319
Wellington City,AITKEN ST,30,W, ,MULGRAVE ST,201111474,29/03/11,Tue,1614,NG,CW1E,371A 730B ,,R,D,B ,F , ,N,C,50,0,0,1,51,,1749034,5428964,-41.27701367,174.7795061
Wellington City,AKAROA DRIVE,200,E, ,MAUPUIA ROAD,201150958,22/03/11,Tue,1650,DA,CW1,131A 402A ,E,M,W,O ,F , ,N,C,50,0,0,0,,,1751999,5425364,-41.30887279,174.815791
Wellington City,ALEXANDRA ROAD,1200,N, ,CONSTABLE ST,201152287,29/06/11,Wed,1500,DB,CS1,111A 404A ,E,M,D,O ,F , ,N,N,50,0,0,0,,,1749783,5426046,-41.30314698,174.789163
Wellington City,ALLEN ST,40,N, ,COURTENAY PLACE,201152503,11/06/11,Sat,400,MO,CW1C,371A ,M,R,D,DO,F , ,N,C,50,0,0,0,,,1749225,5427143,-41.29337364,174.7822318
Wellington City,ALLINGTON ROAD,, ,I,MAKARA ROAD,201110007,22/01/11,Sat,2310,LB,SE1C,303B 375B 836 ,,R,D,DO,F ,T,G,C,50,1,0,1,,22,1744254,5427727,-41.2890192,174.7227497
Wellington City,AMAPUR DRIVE,100,N, ,NADIA GROVE,201150666,13/01/11,Thu,1645,EA,CS1C,385A ,M,R,D,B ,F , ,N,N,50,0,0,0,,,1749289,5432640,-41.24386984,174.7816495
Wellington City,ANGUS AVENUE,20,W, ,RUSSELL TERRACE,201151900,7/05/11,Sat,1700,EA,CW1C,103A ,M,R,D,DO,F , ,N,L,50,0,0,0,,,1748996,5424227,-41.31966986,174.7802123
Wellington City,AOTEA QUAY,50,S, ,AOTEA OFF SBD,201151983,10/05/11,Tue,605,AF,TS1C,386A ,,R,D,DO,F , ,N,C,50,0,0,0,,,1749571,5430027,-41.26734375,174.7856542
Wellington City,ARO ST,, ,I,ADAMS TERRACE,201151159,7/04/11,Thu,1628,LB,CE1C,303B ,,E,W,O ,F ,T,N,C,50,0,0,0,,,1747600,5427050,-41.29450975,174.7628555
Wellington City,ARO ST,15,W, ,BOSTON TERRACE,201111609,17/02/11,Thu,730,NB,VE1E,306A 363A 902 ,,R,D,B ,F , ,N,X,30,0,1,0,51,,1748067,5426923,-41.29556766,174.7684614
Wellington City,ARO ST,, ,I,DEVON ST,201112758,2/10/11,Sun,2045,NA,CE1E,306A 376A 645A 800 ,,R,W,DO,L ,T,S,X,30,0,1,0,19,,1747909,5426953,-41.29532652,174.7665679
Wellington City,AWA ROAD,20,E, ,NEVAY ROAD,201150047,2/01/11,Sun,1050,BD,CE1C,121A 123B ,,M,D,B ,F , ,N,C,50,0,0,0,,,1752971,5424972,-41.31221831,174.8274955
Wellington City,AWA ROAD,40,W, ,TOWNSEND ROAD,201152451,17/06/11,Fri,2339,DA,CE1VC,332A 350A ,M,E,D,DO,F , ,N,C,50,0,0,0,,,1752696,5424867,-41.31321575,174.8242381
Wellington City,AWARUA ST,40,S, ,IWI ST,201150667,5/03/11,Sat,1040,BC,CS1C,110A 385A ,,M,D,O ,F , ,N,N,50,0,0,0,,,1748577,5432444,-41.24576568,174.7732039
Wellington City,BALFOUR ST,300,W, ,FARNHAM ST,201151058,17/03/11,Thu,1143,DB,CE1,135A 806 ,EG,S,W,B ,F , ,N,C,50,0,0,0,,,1747912,5424342,-41.31883402,174.7672385
Wellington City,BALLANCE ST,15,W, ,CUSTOMHOUSE QUAY,201152980,16/06/11,Thu,1225,MD,CE1V,371B 922 ,,R,D,B ,F ,D,N, ,50,0,0,0,,,1748949,5428417,-41.28195424,174.7786254
Wellington City,BANNISTER AVENUE,, ,I,BRODERICK ROAD,201153599,14/05/11,Sat,220,DB,CN1,111A 131A 402A ,ST,R,W,DO,L ,T,G,R,50,0,0,0,,,1750922,5434770,-41.22438941,174.8006024
Wellington City,BARNETT ST,70,N, ,CABLE ST,201151336,1/01/11,Sat,240,MO,CW1C,371A 402A ,,R,D,DO,F , ,N,N,50,0,0,0,,,1749297,5427411,-41.29094741,174.7830256
Wellington City,BASSETT ROAD,, ,I,CLIFFORD ROAD,201113283,27/11/11,Sun,1525,LB,CS2C,304B 377B ,F,E,D,B ,F ,T,S,C,50,0,0,2,,,1751569,5435551,-41.21723682,174.8081242
Wellington City,BASSETT ROAD,, ,I,IRONSIDE ROAD,201112366,20/07/11,Wed,1257,JA,4N1C,302B 375B ,,E,D,O ,F ,T,G,L,50,0,0,1,,,1751500,5435219,-41.22023887,174.8073838
Wellington City,BATCHELOR ST,80,S, ,STEWART DRIVE,201152343,18/03/11,Fri,709,EO,4N1T,129A 434A ,X,E,D,B ,F , ,N,N,50,0,0,0,,,1752689,5434902,-41.22286946,174.8216408
Wellington City,BAY ROAD,100,S, ,RONGOTAI ROAD,201151568,8/05/11,Sun,1230,MO,CS1MC,386A ,M,R,W,O ,F , ,N,C,30,0,0,0,,,1750213,5424302,-41.31876885,174.7947277
Wellington City,BAY ROAD,, ,I,RONGOTAI ROAD,201151060,28/03/11,Mon,909,NF,VN1E,307A ,,R,D,O ,F ,X,T,C,50,0,0,0,,,1750240,5424398,-41.3178995,174.7950264
Wellington City,BAYLANDS DRIVE,30,N, ,SOMES CRESCENT,201151333,28/03/11,Mon,2106,DB,CN1C,101A 121A ,M,E,D,DO,F , ,N,C,50,0,0,0,,,1753342,5434440,-41.22690549,174.8295435
Wellington City,BEAUCHAMP ST,50,S, ,KARORI ROAD,201151619,12/04/11,Tue,1252,MA,CN1C,373B ,,R,D,B ,F , ,N,C,50,0,0,0,,,1745469,5428117,-41.28528976,174.7371603
Wellington City,BEAZLEY AVENUE,, ,I,JAY ST,201155723,6/10/11,Thu,1530,DA,CS1,131A 402A ,F,M,W,O ,L ,T,N,C,50,0,0,0,,,1752627,5435760,-41.21515629,174.8206872
Wellington City,BELFAST ST,50,S, ,RUGBY ST,201151992,23/05/11,Mon,910,MO,TN1C,371A 385A 927 ,M,R,D,O ,F ,D,N,N,50,0,0,0,,,1748930,5426264,-41.30134213,174.7789253
Wellington City,BELL ST,20,N, ,MASSEY ST,201153656,6/05/11,Fri,1006,MD,CN1V,378A 353B 371B 929 ,,E,W,O ,M ,D,N,C,50,0,0,0,,,1754033,5442733,-41.15210983,174.8356966
Wellington City,BELL ST,30,S, ,MASSEY ST,201111671,31/03/11,Thu,1939,CA,PN1,103A ,,R,D,DO,F , ,N,C,50,0,1,0,,,1754048,5442685,-41.15253914,174.8358873
